"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-18","6.26",,,,"77","86","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-19","8.50",,,,"79","89","69",,,,,,,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-20","6.49",,,,"79","91","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-21","9.62",,,,"82","90","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-22","7.83",,,,"80","91","69",,,,,,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-23","6.26",,,,"81","90","72",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-24","7.16",,,,"82","93","70",,,,,,,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-25","11.41",,,,"87","96","78",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-26","12.30",,,,"83","92","73",,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-27","6.26",,,,"78","86","70",,,,,,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-28","7.83",,,,"79","90","68",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-29","10.07",,,,"81","90","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-06-30","10.74",,,,"72","79","65",,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-01","8.05",,,,"74","84","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-02","5.82",,,,"73","84","61",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-03","7.61",,,,"78","89","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-04","8.05",,,,"71","78","63",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-05","8.72",,,,"69","79","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-06","8.05",,,,"80","89","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-07","6.49",,,,"79","86","71",,,,,,,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-08","6.04",,,,"76","83","68",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-09","4.92",,,,"78","90","66",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-10","10.29",,,,"71","78","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-11","5.14",,,,"70","84","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-12","4.92",,,,"75","87","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-13","6.71",,,,"77","89","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-14","7.61",,,,"81","93","68",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-15","6.49",,,,"83","93","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-16","8.50",,,,"84","93","75",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-17","9.40",,,,"76","84","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-18","6.04",,,,"74","83","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-19","7.38",,,,"79","89","69",,,,,,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-20","7.16",,,,"84","94","73",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-21","10.96",,,,"85","98","71",,,,,,,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-22","9.40",,,,"81","89","72",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-23","9.17",,,,"77","84","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-24","4.47",,,,"71","81","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-25","3.36",,,,"70","80","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-26","5.37",,,,"71","82","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-27","10.07",,,,"76","86","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-28","9.62",,,,"77","89","65",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-29","8.28",,,,"80","88","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-30","6.26",,,,"74","82","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-07-31","7.38",,,,"71","82","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-01","5.59",,,,"70","82","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-02","3.80",,,,"73","88","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-03","4.03",,,,"75","85","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-04","6.26",,,,"77","80","73",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-05","6.71",,,,"71","74","68",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-06","6.04",,,,"76","82","70",,,,,,,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-07","6.93",,,,"80","86","73",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-08","6.04",,,,"83","92","73",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-09","3.36",,,,"80","88","72",,,,,,,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,"    1"
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-10","4.25",,,,"80","89","71",,,,,,,,,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-11","8.50",,,,"74","82","66",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-12","8.05",,,,"71","79","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-13","4.03",,,,"71","82","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-14","2.91",,,,"74","84","63",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-15","5.59",,,,"77","86","68",,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-16","6.49",,,,"75","83","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-17","5.37",,,,"78","90","66",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-18","9.40",,,,"68","76","59",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-19","6.93",,,,"63","74","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-20","5.59",,,,"69","83","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-21","5.82",,,,"82","91","72",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-22","6.93",,,,"77","85","69",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-23","10.96",,,,"82","91","72",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-24","12.75",,,,"82","91","72",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-25","9.17",,,,"78","87","69",,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-26","5.82",,,,"74","84","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-27","3.36",,,,"75","86","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-28","2.91",,,,"73","82","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-29","6.71",,,,"77","87","67",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-30","4.03",,,,"72","80","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-08-31","3.80",,,,"71","82","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-01","6.04",,,,"71","81","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-02","8.28",,,,"68","77","59",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-03","6.04",,,,"68","78","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-04","5.14",,,,"70","81","59",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-05","6.49",,,,"72","85","58",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-06","9.40",,,,"81","91","71",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-07","9.17",,,,"69","79","58",,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-08","8.72",,,,"61","68","54",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-09","7.38",,,,"63","72","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-10","3.58",,,,"65","79","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-11","10.51",,,,"75","87","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-12","7.16",,,,"76","89","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-13","3.58",,,,"75","87","63",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-14","4.47",,,,"76","85","67",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-15","9.84",,,,"76","83","68",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-16","5.82",,,,"71","77","65",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-17","2.46",,,,"71","80","62",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-18","2.91",,,,"70","83","57",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-19","3.36",,,,"75","87","62",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-20","6.93",,,,"79","90","68",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-21","7.38",,,,"77","90","63",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-22","10.29",,,,"62","69","54",,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-23","4.03",,,,"58","68","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-24","7.16",,,,"59","69","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-25","4.92",,,,"72","81","62",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-26","10.96",,,,"79","92","66",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-27","13.65",,,,"77","86","68",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-28","5.59",,,,"66","75","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-29","5.59",,,,"65","78","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-09-30","8.28",,,,"68","77","59",,,,,,,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-01","9.62",,,,"55","62","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-02","5.82",,,,"53","62","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-03","6.26",,,,"53","54","51",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-04","7.38",,,,"57","65","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-05","10.96",,,,"60","64","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-06","11.41",,,,"72","81","62",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-07","6.26",,,,"65","74","55",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-08","8.95",,,,"57","62","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-09","7.38",,,,"53","60","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-10","2.91",,,,"55","68","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-11","2.91",,,,"58","70","45",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-12","4.92",,,,"60","73","47",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-13","9.40",,,,"52","60","44",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-14","8.72",,,,"49","53","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-15","2.68",,,,"54","61","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-16","4.92",,,,"57","71","43",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-17","10.07",,,,"70","77","62",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-18","15.43",,,,"59","68","49",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-19","8.72",,,,"56","65","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-20","9.40",,,,"51","57","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-21","7.61",,,,"49","56","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-22","8.05",,,,"46","54","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-23","10.07",,,,"54","69","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-24","10.29",,,,"55","66","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-25","7.61",,,,"59","71","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-26","3.80",,,,"60","70","50",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-27","6.26",,,,"60","72","48",,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-28","7.16",,,,"58","68","47",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-29","4.25",,,,"50","58","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-30","4.25",,,,"52","60","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-10-31","4.25",,,,"49","60","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-01","7.38",,,,"52","58","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-02","7.83",,,,"46","53","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-03","10.74",,,,"41","45","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-04","9.62",,,,"39","45","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-05","8.28",,,,"39","41","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-06","8.50",,,,"42","46","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-07","7.38",,,,"46","50","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-08","5.82",,,,"44","48","40",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-09","5.14",,,,"43","50","36",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-10","18.57",,,,"55","64","46",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-11","21.92",,,,"43","48","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-12","11.86",,,,"44","51","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-13","4.70",,,,"40","46","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-14","10.74",,,,"45","55","34",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-15","10.29",,,,"46","51","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-16","7.38",,,,"46","51","40",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-17","8.95",,,,"44","50","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-18","8.72",,,,"45","53","36",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-19","14.54",,,,"51","62","40",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-20","11.86",,,,"38","41","35",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-21","9.84",,,,"40","45","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-22","15.21",,,,"45","52","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-23","15.43",,,,"56","63","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-24","9.40",,,,"49","55","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-25","9.62",,,,"44","50","38",,,,,,,,,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-26","12.53",,,,"47","54","39",,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-27","6.71",,,,"42","52","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-28","8.50",,,,"52","64","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-29","11.41",,,,"59","64","54",,,,,,,,,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-11-30","16.55",,,,"58","65","50",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-01","13.65",,,,"49","56","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-02","16.33",,,,"55","63","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-03","12.30",,,,"60","66","53",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-04","4.70",,,,"58","63","53",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-05","8.28",,,,"58","65","51",,,,,,,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-06","11.18",,,,"63","70","56",,,,,,,,,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-07","11.41",,,,"41","46","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-08","8.50",,,,"40","44","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-09","8.05",,,,"41","50","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-10","10.51",,,,"36","47","25",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","1998-12-11","10.51",,,,"43","49","36",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,
